Image Name,Label,x,y,w,h
043/01/09_0/043_01_01_090_06.png,42,x:255,y:207,w:43,h:70
043/01/11_0/043_01_01_110_06.png,42,x:274,y:202,w:45,h:74
043/01/12_0/043_01_01_120_06.png,42,x:322,y:200,w:45,h:74
043/01/19_0/043_01_01_190_06.png,42,x:262,y:189,w:40,h:66
043/01/20_0/043_01_01_200_06.png,42,x:253,y:210,w:40,h:66
043/01/24_0/043_01_01_240_06.png,42,x:275,y:244,w:45,h:74
043/01/09_0/043_01_01_090_07.png,42,x:256,y:204,w:45,h:74
043/01/12_0/043_01_01_120_07.png,42,x:321,y:202,w:45,h:74
043/01/19_0/043_01_01_190_07.png,42,x:259,y:183,w:45,h:74
043/01/20_0/043_01_01_200_07.png,42,x:255,y:211,w:40,h:67
043/01/01_0/043_01_01_010_08.png,42,x:288,y:216,w:45,h:74
043/01/20_0/043_01_01_200_08.png,42,x:255,y:211,w:39,h:65
043/01/01_0/043_01_01_010_09.png,42,x:288,y:216,w:45,h:74
043/01/08_0/043_01_01_080_09.png,42,x:378,y:171,w:45,h:74
043/01/09_0/043_01_01_090_09.png,42,x:256,y:204,w:45,h:74
043/01/11_0/043_01_01_110_09.png,42,x:274,y:204,w:45,h:74
043/01/12_0/043_01_01_120_09.png,42,x:323,y:201,w:45,h:74
043/01/19_0/043_01_01_190_09.png,42,x:260,y:182,w:45,h:74
043/01/20_0/043_01_01_200_09.png,42,x:255,y:209,w:40,h:66
043/01/24_0/043_01_01_240_09.png,42,x:274,y:243,w:45,h:74
043/01/01_0/043_01_01_010_10.png,42,x:288,y:214,w:45,h:74
043/01/08_0/043_01_01_080_10.png,42,x:377,y:170,w:45,h:74
043/01/09_0/043_01_01_090_10.png,42,x:257,y:207,w:43,h:70
043/01/11_0/043_01_01_110_10.png,42,x:275,y:203,w:45,h:74
043/01/12_0/043_01_01_120_10.png,42,x:325,y:203,w:43,h:71
043/01/20_0/043_01_01_200_10.png,42,x:254,y:209,w:40,h:66
043/01/24_0/043_01_01_240_10.png,42,x:274,y:243,w:45,h:74
043/01/08_0/043_01_01_080_11.png,42,x:378,y:170,w:45,h:74
043/01/09_0/043_01_01_090_11.png,42,x:257,y:202,w:45,h:74
043/01/12_0/043_01_01_120_11.png,42,x:324,y:201,w:45,h:74
043/01/24_0/043_01_01_240_11.png,42,x:275,y:246,w:45,h:74
043/01/08_0/043_01_01_080_12.png,42,x:377,y:171,w:45,h:74
043/01/09_0/043_01_01_090_12.png,42,x:258,y:206,w:41,h:68
043/01/11_0/043_01_01_110_12.png,42,x:278,y:207,w:42,h:70
043/01/12_0/043_01_01_120_12.png,42,x:325,y:204,w:41,h:68
043/01/19_0/043_01_01_190_12.png,42,x:259,y:186,w:39,h:65
043/01/08_0/043_01_01_080_13.png,42,x:377,y:171,w:45,h:74
043/01/09_0/043_01_01_090_13.png,42,x:258,y:203,w:45,h:74
043/01/11_0/043_01_01_110_13.png,42,x:277,y:203,w:45,h:74
043/01/12_0/043_01_01_120_13.png,42,x:324,y:204,w:42,h:69
043/01/19_0/043_01_01_190_13.png,42,x:259,y:186,w:40,h:66
043/01/20_0/043_01_01_200_13.png,42,x:252,y:208,w:38,h:63
043/01/01_0/043_01_01_010_14.png,42,x:288,y:216,w:45,h:74
043/01/08_0/043_01_01_080_14.png,42,x:377,y:170,w:45,h:74
043/01/09_0/043_01_01_090_14.png,42,x:257,y:208,w:39,h:65
043/01/11_0/043_01_01_110_14.png,42,x:274,y:203,w:45,h:74
043/01/12_0/043_01_01_120_14.png,42,x:324,y:204,w:40,h:66
043/01/13_0/043_01_01_130_14.png,42,x:420,y:200,w:42,h:70
043/01/19_0/043_01_01_190_14.png,42,x:260,y:186,w:41,h:68
043/01/20_0/043_01_01_200_14.png,42,x:253,y:209,w:40,h:67
043/01/24_0/043_01_01_240_14.png,42,x:274,y:244,w:45,h:74
043/01/01_0/043_01_01_010_15.png,42,x:287,y:217,w:45,h:74
043/01/08_0/043_01_01_080_15.png,42,x:378,y:170,w:45,h:74
043/01/09_0/043_01_01_090_15.png,42,x:257,y:206,w:41,h:68
043/01/11_0/043_01_01_110_15.png,42,x:274,y:203,w:45,h:74
043/01/12_0/043_01_01_120_15.png,42,x:321,y:201,w:45,h:74
043/01/20_0/043_01_01_200_15.png,42,x:253,y:209,w:40,h:66
043/01/24_0/043_01_01_240_15.png,42,x:274,y:244,w:45,h:74
043/01/09_0/043_01_01_090_16.png,42,x:255,y:204,w:45,h:74
043/01/11_0/043_01_01_110_16.png,42,x:275,y:203,w:45,h:74
043/01/12_0/043_01_01_120_16.png,42,x:322,y:201,w:45,h:74
043/01/19_0/043_01_01_190_16.png,42,x:261,y:188,w:41,h:68
043/01/01_0/043_01_01_010_17.png,42,x:288,y:217,w:42,h:69
043/01/08_0/043_01_01_080_17.png,42,x:379,y:172,w:45,h:74
043/01/09_0/043_01_01_090_17.png,42,x:256,y:204,w:45,h:74
043/01/11_0/043_01_01_110_17.png,42,x:275,y:203,w:45,h:74
043/01/12_0/043_01_01_120_17.png,42,x:324,y:201,w:45,h:74
043/01/19_0/043_01_01_190_17.png,42,x:259,y:182,w:45,h:74
043/01/20_0/043_01_01_200_17.png,42,x:254,y:211,w:38,h:64
043/01/24_0/043_01_01_240_17.png,42,x:272,y:244,w:45,h:74
043/01/01_0/043_01_01_010_18.png,42,x:287,y:215,w:44,h:72
043/01/08_0/043_01_01_080_18.png,42,x:377,y:170,w:45,h:74
043/01/09_0/043_01_01_090_18.png,42,x:258,y:207,w:41,h:67
043/01/11_0/043_01_01_110_18.png,42,x:275,y:203,w:45,h:74
043/01/12_0/043_01_01_120_18.png,42,x:324,y:201,w:45,h:74
043/01/19_0/043_01_01_190_18.png,42,x:260,y:184,w:41,h:67
043/01/20_0/043_01_01_200_18.png,42,x:254,y:210,w:39,h:65
043/01/24_0/043_01_01_240_18.png,42,x:273,y:244,w:45,h:74
043/01/01_0/043_01_01_010_19.png,42,x:287,y:217,w:43,h:71
043/01/08_0/043_01_01_080_19.png,42,x:379,y:169,w:45,h:74
043/01/09_0/043_01_01_090_19.png,42,x:258,y:205,w:42,h:69
043/01/12_0/043_01_01_120_19.png,42,x:325,y:204,w:41,h:68
043/01/19_0/043_01_01_190_19.png,42,x:260,y:187,w:40,h:66
043/01/20_0/043_01_01_200_19.png,42,x:253,y:208,w:40,h:66
043/01/24_0/043_01_01_240_19.png,42,x:265,y:232,w:58,h:97
044/01/01_0/044_01_01_010_00.png,43,x:336,y:188,w:39,h:64
044/01/09_0/044_01_01_090_00.png,43,x:231,y:179,w:34,h:57
044/01/12_0/044_01_01_120_00.png,43,x:288,y:177,w:34,h:57
044/01/13_0/044_01_01_130_00.png,43,x:413,y:166,w:40,h:67
044/01/19_0/044_01_01_190_00.png,43,x:304,y:158,w:37,h:62
044/01/20_0/044_01_01_200_00.png,43,x:295,y:183,w:37,h:61
044/01/01_0/044_01_01_010_01.png,43,x:333,y:184,w:45,h:74
044/01/19_0/044_01_01_190_01.png,43,x:304,y:156,w:37,h:62
044/01/20_0/044_01_01_200_01.png,43,x:296,y:184,w:36,h:59
044/01/13_0/044_01_01_130_02.png,43,x:416,y:168,w:37,h:61
044/01/19_0/044_01_01_190_02.png,43,x:305,y:159,w:37,h:61
044/01/20_0/044_01_01_200_02.png,43,x:295,y:182,w:38,h:62
044/01/01_0/044_01_01_010_03.png,43,x:334,y:188,w:40,h:67
044/01/11_0/044_01_01_110_03.png,43,x:230,y:175,w:40,h:66
044/01/12_0/044_01_01_120_03.png,43,x:288,y:177,w:34,h:57
044/01/13_0/044_01_01_130_03.png,43,x:415,y:171,w:35,h:59
044/01/19_0/044_01_01_190_03.png,43,x:305,y:160,w:36,h:60
044/01/20_0/044_01_01_200_03.png,43,x:296,y:184,w:35,h:58
044/01/01_0/044_01_01_010_04.png,43,x:335,y:187,w:40,h:66
044/01/09_0/044_01_01_090_04.png,43,x:228,y:180,w:34,h:57
044/01/11_0/044_01_01_110_04.png,43,x:230,y:178,w:37,h:61
044/01/12_0/044_01_01_120_04.png,43,x:288,y:174,w:36,h:60
044/01/19_0/044_01_01_190_04.png,43,x:305,y:159,w:37,h:61
044/01/20_0/044_01_01_200_04.png,43,x:296,y:184,w:34,h:57
044/01/08_0/044_01_01_080_05.png,43,x:352,y:137,w:41,h:68
044/01/09_0/044_01_01_090_05.png,43,x:229,y:178,w:34,h:57
044/01/11_0/044_01_01_110_05.png,43,x:230,y:174,w:39,h:64
044/01/12_0/044_01_01_120_05.png,43,x:287,y:173,w:37,h:61
044/01/19_0/044_01_01_190_05.png,43,x:303,y:157,w:38,h:63
044/01/20_0/044_01_01_200_05.png,43,x:295,y:182,w:38,h:64
044/01/08_0/044_01_01_080_06.png,43,x:353,y:138,w:40,h:66
044/01/09_0/044_01_01_090_06.png,43,x:227,y:177,w:38,h:63
044/01/12_0/044_01_01_120_06.png,43,x:286,y:174,w:38,h:63
044/01/13_0/044_01_01_130_06.png,43,x:410,y:169,w:39,h:65
044/01/19_0/044_01_01_190_06.png,43,x:304,y:160,w:36,h:59
044/01/20_0/044_01_01_200_06.png,43,x:295,y:184,w:36,h:60
044/01/08_0/044_01_01_080_07.png,43,x:353,y:136,w:43,h:71
044/01/09_0/044_01_01_090_07.png,43,x:227,y:178,w:38,h:63
044/01/12_0/044_01_01_120_07.png,43,x:287,y:174,w:36,h:61
044/01/13_0/044_01_01_130_07.png,43,x:410,y:170,w:38,h:64
044/01/20_0/044_01_01_200_07.png,43,x:294,y:178,w:39,h:64
044/01/01_0/044_01_01_010_08.png,43,x:336,y:185,w:42,h:69
044/01/19_0/044_01_01_190_08.png,43,x:304,y:156,w:37,h:62
044/01/20_0/044_01_01_200_08.png,43,x:296,y:182,w:36,h:61
044/01/01_0/044_01_01_010_09.png,43,x:337,y:184,w:42,h:69
044/01/08_0/044_01_01_080_09.png,43,x:356,y:136,w:42,h:70
044/01/09_0/044_01_01_090_09.png,43,x:229,y:176,w:38,h:63
044/01/13_0/044_01_01_130_09.png,43,x:413,y:168,w:40,h:66
044/01/19_0/044_01_01_190_09.png,43,x:304,y:155,w:38,h:64
044/01/20_0/044_01_01_200_09.png,43,x:297,y:182,w:35,h:59
044/01/24_0/044_01_01_240_09.png,43,x:324,y:210,w:45,h:74
044/01/01_0/044_01_01_010_10.png,43,x:338,y:186,w:39,h:64
044/01/08_0/044_01_01_080_10.png,43,x:356,y:136,w:42,h:70
044/01/09_0/044_01_01_090_10.png,43,x:229,y:177,w:38,h:64
044/01/12_0/044_01_01_120_10.png,43,x:289,y:177,w:34,h:57
044/01/13_0/044_01_01_130_10.png,43,x:413,y:168,w:40,h:66
044/01/20_0/044_01_01_200_10.png,43,x:299,y:184,w:33,h:55
044/01/24_0/044_01_01_240_10.png,43,x:323,y:212,w:41,h:67
044/01/08_0/044_01_01_080_11.png,43,x:354,y:134,w:45,h:74
044/01/09_0/044_01_01_090_11.png,43,x:229,y:177,w:38,h:63
044/01/12_0/044_01_01_120_11.png,43,x:289,y:177,w:34,h:57
044/01/13_0/044_01_01_130_11.png,43,x:413,y:168,w:40,h:66
044/01/11_0/044_01_01_110_12.png,43,x:229,y:174,w:40,h:66
044/01/13_0/044_01_01_130_12.png,43,x:413,y:167,w:40,h:66
044/01/19_0/044_01_01_190_12.png,43,x:303,y:158,w:35,h:59
044/01/08_0/044_01_01_080_13.png,43,x:356,y:135,w:42,h:69
044/01/09_0/044_01_01_090_13.png,43,x:229,y:176,w:38,h:64
044/01/11_0/044_01_01_110_13.png,43,x:230,y:176,w:38,h:63
044/01/13_0/044_01_01_130_13.png,43,x:413,y:168,w:40,h:66
044/01/20_0/044_01_01_200_13.png,43,x:295,y:185,w:35,h:58
044/01/01_0/044_01_01_010_14.png,43,x:335,y:189,w:40,h:66
044/01/08_0/044_01_01_080_14.png,43,x:352,y:132,w:45,h:74
044/01/09_0/044_01_01_090_14.png,43,x:227,y:176,w:37,h:62
044/01/11_0/044_01_01_110_14.png,43,x:230,y:173,w:40,h:66
044/01/12_0/044_01_01_120_14.png,43,x:287,y:173,w:38,h:63
044/01/13_0/044_01_01_130_14.png,43,x:413,y:168,w:38,h:63
044/01/19_0/044_01_01_190_14.png,43,x:305,y:159,w:37,h:61
044/01/20_0/044_01_01_200_14.png,43,x:296,y:182,w:37,h:61
044/01/01_0/044_01_01_010_15.png,43,x:335,y:188,w:40,h:66
044/01/08_0/044_01_01_080_15.png,43,x:354,y:137,w:40,h:66
044/01/09_0/044_01_01_090_15.png,43,x:228,y:176,w:38,h:63
044/01/12_0/044_01_01_120_15.png,43,x:287,y:171,w:38,h:64
044/01/13_0/044_01_01_130_15.png,43,x:412,y:169,w:36,h:60
044/01/19_0/044_01_01_190_15.png,43,x:304,y:160,w:36,h:60
044/01/20_0/044_01_01_200_15.png,43,x:296,y:185,w:35,h:58
044/01/08_0/044_01_01_080_16.png,43,x:355,y:136,w:41,h:68
044/01/09_0/044_01_01_090_16.png,43,x:228,y:176,w:38,h:63
044/01/12_0/044_01_01_120_16.png,43,x:287,y:171,w:40,h:66
044/01/13_0/044_01_01_130_16.png,43,x:411,y:167,w:40,h:67
044/01/19_0/044_01_01_190_16.png,43,x:304,y:159,w:39,h:64
044/01/20_0/044_01_01_200_16.png,43,x:294,y:183,w:39,h:64
044/01/01_0/044_01_01_010_17.png,43,x:337,y:186,w:41,h:67
044/01/09_0/044_01_01_090_17.png,43,x:229,y:176,w:39,h:64
044/01/12_0/044_01_01_120_17.png,43,x:288,y:178,w:34,h:57
044/01/13_0/044_01_01_130_17.png,43,x:411,y:167,w:41,h:68
044/01/19_0/044_01_01_190_17.png,43,x:303,y:158,w:37,h:62
044/01/20_0/044_01_01_200_17.png,43,x:297,y:184,w:34,h:57
044/01/24_0/044_01_01_240_17.png,43,x:322,y:212,w:43,h:71
044/01/01_0/044_01_01_010_18.png,43,x:337,y:185,w:40,h:66
044/01/08_0/044_01_01_080_18.png,43,x:354,y:134,w:45,h:74
044/01/09_0/044_01_01_090_18.png,43,x:229,y:177,w:38,h:63
044/01/11_0/044_01_01_110_18.png,43,x:231,y:172,w:41,h:68
044/01/12_0/044_01_01_120_18.png,43,x:289,y:177,w:34,h:57
044/01/13_0/044_01_01_130_18.png,43,x:412,y:168,w:40,h:66
044/01/19_0/044_01_01_190_18.png,43,x:303,y:155,w:38,h:64
044/01/20_0/044_01_01_200_18.png,43,x:297,y:184,w:33,h:56
044/01/24_0/044_01_01_240_18.png,43,x:324,y:213,w:40,h:66
044/01/01_0/044_01_01_010_19.png,43,x:335,y:185,w:41,h:68
044/01/08_0/044_01_01_080_19.png,43,x:356,y:135,w:41,h:68
044/01/09_0/044_01_01_090_19.png,43,x:229,y:174,w:40,h:66
044/01/19_0/044_01_01_190_19.png,43,x:305,y:160,w:36,h:61
044/01/20_0/044_01_01_200_19.png,43,x:296,y:184,w:35,h:59
045/01/01_0/045_01_01_010_00.png,44,x:311,y:212,w:34,h:57
045/01/08_0/045_01_01_080_00.png,44,x:358,y:177,w:34,h:57
045/01/13_0/045_01_01_130_00.png,44,x:404,y:207,w:34,h:57
045/01/20_0/045_01_01_200_00.png,44,x:268,y:203,w:34,h:57
045/01/24_0/045_01_01_240_00.png,44,x:300,y:235,w:40,h:66
045/01/19_0/045_01_01_190_01.png,44,x:269,y:177,w:38,h:63
045/01/20_0/045_01_01_200_01.png,44,x:269,y:201,w:38,h:63
045/01/24_0/045_01_01_240_01.png,44,x:299,y:237,w:38,h:63
045/01/01_0/045_01_01_010_02.png,44,x:312,y:213,w:34,h:57
045/01/13_0/045_01_01_130_02.png,44,x:405,y:206,w:34,h:57
045/01/19_0/045_01_01_190_02.png,44,x:269,y:177,w:38,h:64
045/01/20_0/045_01_01_200_02.png,44,x:268,y:202,w:36,h:60
045/01/24_0/045_01_01_240_02.png,44,x:301,y:240,w:34,h:57
045/01/01_0/045_01_01_010_03.png,44,x:311,y:213,w:34,h:57
045/01/13_0/045_01_01_130_03.png,44,x:404,y:206,w:34,h:57
045/01/19_0/045_01_01_190_03.png,44,x:269,y:177,w:38,h:64
045/01/20_0/045_01_01_200_03.png,44,x:269,y:202,w:36,h:60
045/01/24_0/045_01_01_240_03.png,44,x:302,y:240,w:34,h:57
045/01/11_0/045_01_01_110_04.png,44,x:266,y:208,w:34,h:57
045/01/12_0/045_01_01_120_04.png,44,x:311,y:208,w:32,h:53
045/01/19_0/045_01_01_190_04.png,44,x:270,y:178,w:37,h:62
045/01/20_0/045_01_01_200_04.png,44,x:270,y:204,w:34,h:57
045/01/24_0/045_01_01_240_04.png,44,x:300,y:236,w:38,h:64
045/01/09_0/045_01_01_090_05.png,44,x:242,y:210,w:33,h:55
045/01/11_0/045_01_01_110_05.png,44,x:266,y:208,w:34,h:57
045/01/19_0/045_01_01_190_05.png,44,x:269,y:177,w:38,h:64
045/01/20_0/045_01_01_200_05.png,44,x:268,y:201,w:37,h:62
045/01/08_0/045_01_01_080_06.png,44,x:355,y:173,w:38,h:64
045/01/09_0/045_01_01_090_06.png,44,x:239,y:209,w:34,h:57
045/01/11_0/045_01_01_110_06.png,44,x:265,y:208,w:34,h:57
045/01/12_0/045_01_01_120_06.png,44,x:309,y:207,w:34,h:57
045/01/13_0/045_01_01_130_06.png,44,x:400,y:209,w:34,h:57
045/01/19_0/045_01_01_190_06.png,44,x:268,y:175,w:39,h:65
045/01/20_0/045_01_01_200_06.png,44,x:269,y:204,w:34,h:57
045/01/24_0/045_01_01_240_06.png,44,x:297,y:233,w:40,h:66
045/01/01_0/045_01_01_010_07.png,44,x:306,y:198,w:45,h:74
045/01/08_0/045_01_01_080_07.png,44,x:356,y:172,w:38,h:64
045/01/09_0/045_01_01_090_07.png,44,x:242,y:212,w:31,h:53
045/01/11_0/045_01_01_110_07.png,44,x:264,y:208,w:34,h:57
045/01/12_0/045_01_01_120_07.png,44,x:309,y:208,w:34,h:57
045/01/13_0/045_01_01_130_07.png,44,x:401,y:202,w:37,h:62
045/01/19_0/045_01_01_190_07.png,44,x:269,y:174,w:40,h:66
045/01/20_0/045_01_01_200_07.png,44,x:268,y:204,w:32,h:54
045/01/24_0/045_01_01_240_07.png,44,x:298,y:231,w:41,h:68
045/01/01_0/045_01_01_010_08.png,44,x:314,y:213,w:34,h:57
045/01/08_0/045_01_01_080_08.png,44,x:360,y:177,w:34,h:57
045/01/19_0/045_01_01_190_08.png,44,x:271,y:177,w:37,h:62
045/01/20_0/045_01_01_200_08.png,44,x:269,y:203,w:34,h:57
045/01/24_0/045_01_01_240_08.png,44,x:300,y:235,w:41,h:68
045/01/08_0/045_01_01_080_09.png,44,x:358,y:175,w:36,h:61
045/01/13_0/045_01_01_130_09.png,44,x:403,y:207,w:34,h:57
045/01/08_0/045_01_01_080_10.png,44,x:358,y:177,w:34,h:57
045/01/09_0/045_01_01_090_10.png,44,x:243,y:213,w:30,h:50
045/01/13_0/045_01_01_130_10.png,44,x:403,y:207,w:34,h:57
045/01/08_0/045_01_01_080_11.png,44,x:357,y:173,w:38,h:64
045/01/13_0/045_01_01_130_11.png,44,x:403,y:207,w:34,h:57
045/01/19_0/045_01_01_190_11.png,44,x:269,y:180,w:34,h:57
045/01/24_0/045_01_01_240_11.png,44,x:301,y:235,w:39,h:64
045/01/08_0/045_01_01_080_12.png,44,x:359,y:172,w:37,h:62
045/01/09_0/045_01_01_090_12.png,44,x:243,y:212,w:30,h:50
045/01/13_0/045_01_01_130_12.png,44,x:404,y:207,w:34,h:57
045/01/19_0/045_01_01_190_12.png,44,x:270,y:181,w:34,h:56
045/01/08_0/045_01_01_080_13.png,44,x:359,y:177,w:34,h:57
045/01/12_0/045_01_01_120_13.png,44,x:312,y:209,w:31,h:51
045/01/13_0/045_01_01_130_13.png,44,x:401,y:204,w:36,h:60
045/01/19_0/045_01_01_190_13.png,44,x:270,y:178,w:37,h:62
045/01/08_0/045_01_01_080_14.png,44,x:358,y:176,w:33,h:55
045/01/09_0/045_01_01_090_14.png,44,x:242,y:211,w:30,h:51
045/01/11_0/045_01_01_110_14.png,44,x:265,y:208,w:34,h:57
045/01/12_0/045_01_01_120_14.png,44,x:309,y:206,w:34,h:57
045/01/13_0/045_01_01_130_14.png,44,x:403,y:207,w:34,h:57
045/01/19_0/045_01_01_190_14.png,44,x:270,y:176,w:38,h:64
045/01/20_0/045_01_01_200_14.png,44,x:270,y:205,w:34,h:57
045/01/01_0/045_01_01_010_15.png,44,x:313,y:213,w:34,h:57
045/01/08_0/045_01_01_080_15.png,44,x:357,y:172,w:38,h:63
045/01/09_0/045_01_01_090_15.png,44,x:243,y:212,w:30,h:50
045/01/11_0/045_01_01_110_15.png,44,x:264,y:208,w:34,h:57
045/01/12_0/045_01_01_120_15.png,44,x:309,y:206,w:34,h:57
045/01/13_0/045_01_01_130_15.png,44,x:402,y:207,w:34,h:57
045/01/19_0/045_01_01_190_15.png,44,x:269,y:176,w:38,h:63
045/01/20_0/045_01_01_200_15.png,44,x:269,y:204,w:34,h:57
045/01/24_0/045_01_01_240_15.png,44,x:302,y:237,w:39,h:64
045/01/01_0/045_01_01_010_16.png,44,x:302,y:199,w:45,h:74
045/01/08_0/045_01_01_080_16.png,44,x:359,y:177,w:34,h:57
045/01/09_0/045_01_01_090_16.png,44,x:242,y:211,w:30,h:51
045/01/11_0/045_01_01_110_16.png,44,x:264,y:209,w:34,h:57
045/01/13_0/045_01_01_130_16.png,44,x:401,y:207,w:34,h:57
045/01/19_0/045_01_01_190_16.png,44,x:265,y:172,w:40,h:66
045/01/20_0/045_01_01_200_16.png,44,x:267,y:204,w:34,h:57
045/01/01_0/045_01_01_010_17.png,44,x:306,y:199,w:45,h:74
045/01/08_0/045_01_01_080_17.png,44,x:358,y:178,w:34,h:57
045/01/13_0/045_01_01_130_17.png,44,x:402,y:205,w:37,h:62
045/01/19_0/045_01_01_190_17.png,44,x:272,y:180,w:34,h:57
045/01/20_0/045_01_01_200_17.png,44,x:270,y:204,w:34,h:57
045/01/24_0/045_01_01_240_17.png,44,x:300,y:236,w:38,h:63
045/01/01_0/045_01_01_010_18.png,44,x:308,y:206,w:38,h:63
045/01/08_0/045_01_01_080_18.png,44,x:356,y:174,w:38,h:63
045/01/12_0/045_01_01_120_18.png,44,x:309,y:209,w:33,h:55
045/01/13_0/045_01_01_130_18.png,44,x:402,y:208,w:34,h:57
045/01/19_0/045_01_01_190_18.png,44,x:268,y:175,w:39,h:65
045/01/20_0/045_01_01_200_18.png,44,x:270,y:204,w:34,h:57
045/01/24_0/045_01_01_240_18.png,44,x:298,y:234,w:40,h:66
045/01/01_0/045_01_01_010_19.png,44,x:312,y:213,w:34,h:57
045/01/08_0/045_01_01_080_19.png,44,x:358,y:172,w:38,h:63
045/01/09_0/045_01_01_090_19.png,44,x:242,y:206,w:34,h:58
045/01/13_0/045_01_01_130_19.png,44,x:402,y:204,w:37,h:61
045/01/19_0/045_01_01_190_19.png,44,x:268,y:175,w:39,h:64
045/01/20_0/045_01_01_200_19.png,44,x:267,y:203,w:34,h:57
047/01/19_0/047_01_01_190_00.png,46,x:271,y:165,w:37,h:62
047/01/20_0/047_01_01_200_00.png,46,x:269,y:194,w:33,h:55
047/01/24_0/047_01_01_240_00.png,46,x:298,y:221,w:45,h:74
047/01/19_0/047_01_01_190_01.png,46,x:271,y:165,w:38,h:64
047/01/20_0/047_01_01_200_01.png,46,x:269,y:195,w:32,h:53
047/01/19_0/047_01_01_190_02.png,46,x:271,y:165,w:38,h:64
047/01/20_0/047_01_01_200_02.png,46,x:269,y:193,w:33,h:56
047/01/24_0/047_01_01_240_02.png,46,x:299,y:221,w:45,h:74
047/01/19_0/047_01_01_190_03.png,46,x:270,y:164,w:40,h:66
047/01/20_0/047_01_01_200_03.png,46,x:268,y:193,w:35,h:58
047/01/24_0/047_01_01_240_03.png,46,x:298,y:221,w:45,h:74
047/01/19_0/047_01_01_190_04.png,46,x:270,y:163,w:40,h:66
047/01/20_0/047_01_01_200_04.png,46,x:269,y:194,w:33,h:55
047/01/24_0/047_01_01_240_04.png,46,x:298,y:220,w:45,h:74
047/01/09_0/047_01_01_090_05.png,46,x:256,y:198,w:36,h:60
047/01/12_0/047_01_01_120_05.png,46,x:324,y:192,w:38,h:63
047/01/19_0/047_01_01_190_05.png,46,x:271,y:164,w:39,h:65
047/01/20_0/047_01_01_200_05.png,46,x:269,y:192,w:34,h:57
047/01/09_0/047_01_01_090_06.png,46,x:256,y:194,w:37,h:62
047/01/12_0/047_01_01_120_06.png,46,x:322,y:194,w:36,h:61
047/01/13_0/047_01_01_130_06.png,46,x:420,y:196,w:34,h:57
047/01/19_0/047_01_01_190_06.png,46,x:270,y:165,w:39,h:64
047/01/20_0/047_01_01_200_06.png,46,x:269,y:190,w:36,h:61
047/01/08_0/047_01_01_080_07.png,46,x:376,y:159,w:38,h:64
047/01/13_0/047_01_01_130_07.png,46,x:420,y:196,w:34,h:57
047/01/19_0/047_01_01_190_07.png,46,x:273,y:165,w:39,h:64
047/01/20_0/047_01_01_200_07.png,46,x:268,y:190,w:37,h:61
047/01/24_0/047_01_01_240_07.png,46,x:297,y:222,w:42,h:70
047/01/01_0/047_01_01_010_08.png,46,x:309,y:196,w:39,h:65
047/01/08_0/047_01_01_080_08.png,46,x:372,y:154,w:45,h:74
047/01/13_0/047_01_01_130_08.png,46,x:422,y:193,w:36,h:59
047/01/19_0/047_01_01_190_08.png,46,x:272,y:164,w:40,h:66
047/01/20_0/047_01_01_200_08.png,46,x:269,y:189,w:37,h:62
047/01/24_0/047_01_01_240_08.png,46,x:299,y:221,w:43,h:72
047/01/01_0/047_01_01_010_09.png,46,x:309,y:194,w:40,h:67
047/01/08_0/047_01_01_080_09.png,46,x:372,y:154,w:45,h:74
047/01/19_0/047_01_01_190_09.png,46,x:273,y:163,w:40,h:66
047/01/20_0/047_01_01_200_09.png,46,x:269,y:188,w:39,h:65
047/01/24_0/047_01_01_240_09.png,46,x:300,y:221,w:42,h:69
047/01/01_0/047_01_01_010_10.png,46,x:310,y:192,w:42,h:69
047/01/08_0/047_01_01_080_10.png,46,x:374,y:157,w:41,h:68
047/01/19_0/047_01_01_190_10.png,46,x:272,y:166,w:38,h:63
047/01/20_0/047_01_01_200_10.png,46,x:270,y:191,w:36,h:61
047/01/24_0/047_01_01_240_10.png,46,x:298,y:220,w:42,h:70
047/01/01_0/047_01_01_010_11.png,46,x:311,y:194,w:40,h:66
047/01/24_0/047_01_01_240_11.png,46,x:299,y:220,w:43,h:72
047/01/19_0/047_01_01_190_13.png,46,x:273,y:168,w:34,h:57
047/01/19_0/047_01_01_190_14.png,46,x:271,y:164,w:39,h:65
047/01/20_0/047_01_01_200_14.png,46,x:268,y:192,w:34,h:57
047/01/24_0/047_01_01_240_14.png,46,x:300,y:222,w:45,h:74
047/01/01_0/047_01_01_010_15.png,46,x:309,y:193,w:41,h:68
047/01/08_0/047_01_01_080_15.png,46,x:376,y:157,w:40,h:66
047/01/13_0/047_01_01_130_15.png,46,x:421,y:189,w:38,h:63
047/01/19_0/047_01_01_190_15.png,46,x:271,y:164,w:39,h:65
047/01/20_0/047_01_01_200_15.png,46,x:270,y:193,w:33,h:56
047/01/24_0/047_01_01_240_15.png,46,x:300,y:222,w:45,h:74
047/01/08_0/047_01_01_080_16.png,46,x:374,y:155,w:42,h:69
047/01/19_0/047_01_01_190_16.png,46,x:270,y:164,w:39,h:64
047/01/20_0/047_01_01_200_16.png,46,x:267,y:192,w:34,h:57
047/01/01_0/047_01_01_010_17.png,46,x:310,y:195,w:40,h:66
047/01/13_0/047_01_01_130_17.png,46,x:422,y:193,w:36,h:59
047/01/19_0/047_01_01_190_17.png,46,x:272,y:164,w:39,h:65
047/01/20_0/047_01_01_200_17.png,46,x:269,y:190,w:36,h:60
